name,_id,run_start_time,run_end_time,status,status_message,openstudio_model_articulation_testing_scenario_builder.climate_zone,openstudio_model_articulation_testing_scenario_builder.scenario,openstudio_model_articulation_testing_scenario_builder.template,envelope_and_internal_load_breakdown.electric_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ext_roof_heat_gain,envelope_and_internal_load_breakdown.ext_roof_heat_loss,envelope_and_internal_load_breakdown.ext_wall_heat_gain,envelope_and_internal_load_breakdown.ext_wall_heat_loss,envelope_and_internal_load_breakdown.gas_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ground_heat_gain,envelope_and_internal_load_breakdown.ground_heat_loss,envelope_and_internal_load_breakdown.surface_window_heat_gain_energy_annual,envelope_and_internal_load_breakdown.surface_window_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_gain_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_lights_total_heating_energy_annual,envelope_and_internal_load_breakdown.zone_people_sensible_heating_energy_annual,openstudio_model_articulation_testing_scenario_builder.building_type,openstudio_results.annual_peak_electric_demand,openstudio_results.electricity_ip,openstudio_results.end_use_cooling,openstudio_results.end_use_exterior_equipment,openstudio_results.end_use_exterior_lighting,openstudio_results.end_use_fans,openstudio_results.end_use_generators,openstudio_results.end_use_heat_recovery,openstudio_results.end_use_heat_rejection,openstudio_results.end_use_heating,openstudio_results.end_use_humidification,openstudio_results.end_use_interior_equipment,openstudio_results.end_use_interior_lighting,openstudio_results.end_use_pumps,openstudio_results.end_use_refrigeration,openstudio_results.end_use_water_systems,openstudio_results.natural_gas_ip,openstudio_results.total_site_eui,openstudio_results.unmet_hours_during_occupied_cooling,openstudio_results.unmet_hours_during_occupied_heating
DOE Autogenerated 236,12af2883-e74b-427d-97bc-66f00c743399,2019-08-13T15:11:41.906Z,2019-08-13T15:17:11.395Z,completed,completed normal,ASHRAE 169-2006-6B,s4 Prototype - setpoints,90.1-2004,50981.18200373395,68975.1,120465.8,70866.9,105884.4,0.0,16802.9,66836.9,60038.40926357243,44687.60519853147,383.2559885578913,20830.66457741439,68456.7196866106,20293.781987254864,SmallOffice,23.3421,66199.82854762778,9544.518401555104,0.0,29657.197694603696,24510.550731302385,0.0,0.0,0.0,44500.01379871024,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36614.17535770344,38.39505878749921,48.032712375907096,6.33,30.5
DOE Autogenerated 321,13071f8f-e144-425e-9c1a-4e7a49216afc,2019-08-13T15:22:38.781Z,2019-08-13T15:28:03.398Z,completed,completed normal,ASHRAE 169-2006-7A,s4 Prototype - setpoints,90.1-2007,50981.18200373395,54764.2,107547.5,62435.4,94829.4,0.0,22630.7,54324.3,39377.84192565183,46571.96440255758,144.42217829232686,46199.425182259045,68456.7196866106,20469.724490338675,SmallOffice,21.53898,64534.21126885556,5601.599181051705,0.0,29704.588550619363,20055.810265829794,0.0,0.0,0.0,93947.63296545601,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36993.302205828775,85.55396946832586,55.57103857312294,2.0,73.33
DOE Autogenerated 271,1386f427-ac0d-4921-b865-2b425f9aa9e4,2019-08-13T15:17:07.185Z,2019-08-13T15:22:27.091Z,completed,completed normal,ASHRAE 169-2006-3B,s1 Prototype - const,90.1-2007,50981.18200373395,76149.0,84250.7,93653.8,94831.2,0.0,2730.6,110106.1,53976.48183497876,22167.699084537024,2252.23518039582,10219.067667608651,68456.7196866106,19232.93095800187,SmallOffice,19.207430000000002,60937.994316988894,17335.575130530575,0.0,23581.689953395333,21126.84361178384,0.0,0.0,0.0,3042.4929562057487,0.0,50983.08290165334,68460.83060023091,0.0,0.0,23581.689953395333,0.18775033958448184,37.82427520847083,11.67,8.0
DOE Autogenerated 49,13c4809d-a80d-4f75-aaaa-98f382177728,2019-08-13T14:50:19.709Z,2019-08-13T14:55:32.436Z,completed,completed normal,ASHRAE 169-2006-4B,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,92690.4,111136.1,105598.4,121049.2,0.0,15009.8,99175.2,88403.16422171779,42570.21074486171,5593.811986639799,79470.50655450344,99875.62056006628,16869.933366304744,SmallOffice,33.371480000000005,102094.08124402778,41789.256834614156,0.0,40746.658002269505,81701.83577100794,0.0,0.0,0.0,64442.08601010244,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25771.147501319098,90.21045859665021,79.71056439615441,283.83,338.5
DOE Autogenerated 5,1413e671-5089-4be2-ba47-a424710c1700,2019-08-13T14:45:31.785Z,2019-08-13T14:50:24.656Z,completed,completed normal,ASHRAE 169-2006-3B,s0 Prototype,DOE Ref Pre-1980,84237.9610667569,107925.7,96181.1,74597.6,69195.1,0.0,10733.1,128745.2,96366.8348932478,27947.155963094272,8330.248761990539,61686.57363446751,99875.62056006628,16556.68376798932,SmallOffice,33.911089999999994,109346.75611111111,62717.0588511322,0.0,41220.56656242617,85057.1083769171,0.0,0.0,0.0,47656.24480935359,0.0,84241.98565344764,99871.48996741425,0.0,0.0,13326.30871160524,60.97842381544686,78.8940272349386,355.33,251.0
DOE Autogenerated 415,156fa21b-1592-4124-b912-373ee4711508,2019-08-13T15:34:02.082Z,2019-08-13T15:39:45.494Z,completed,completed normal,ASHRAE 169-2006-5A,s5 Prototype - hvac,90.1-2010,48441.792012693084,63124.8,93084.7,63663.5,87947.3,0.0,14433.6,67503.6,43249.06466681354,35414.22140086921,551.9249486421417,17483.865100899013,47156.07348488247,20127.06241977954,SmallOffice,18.678250000000002,52628.43956225277,10274.337584196359,0.0,19250.165713563474,17430.356842561905,0.0,0.0,0.0,30358.582363635553,0.0,48442.93301921365,47153.90173558753,9.478171203133172,0.0,35505.22932693687,28.839611387577463,37.87940008011408,6.17,27.33
DOE Autogenerated 440,15a4da33-5596-448a-aa61-8b05006f09d1,2019-08-13T15:39:19.800Z,2019-08-13T15:44:42.747Z,completed,completed normal,ASHRAE 169-2006-4A,s1 Prototype - const,90.1-2013,46695.806991703495,66538.7,79188.6,68684.4,86145.9,0.0,5669.6,73459.1,48673.3920946582,27706.079102265125,603.8849072962033,12482.55752008048,41953.31842292224,19777.215432439512,SmallOffice,17.01124,47518.1554859,12397.447933698191,0.0,11288.501902931608,16435.14886623292,0.0,0.0,0.0,12151.015482416728,0.0,46698.94951783714,41950.385745067426,0.0,0.0,23439.517385348336,2.218814710602008,29.872512473930527,11.67,14.83
DOE Autogenerated 455,15e6b9db-462c-406a-a14e-61279aea9228,2019-08-13T15:39:40.895Z,2019-08-13T15:44:55.726Z,completed,completed normal,ASHRAE 169-2006-4B,s2 Prototype - loads,90.1-2013,46695.806991703495,89850.4,98560.1,91286.1,104897.9,0.0,2543.8,85794.9,64939.73467898469,28802.542425581665,663.0770738220311,9125.334231210285,42062.031138974955,19457.29798519304,SmallOffice,15.79946,49451.84390607222,12046.755599182263,0.0,19117.47131671961,20539.196997189585,0.0,0.0,0.0,5175.081476910712,0.0,46698.94951783714,42064.12379950502,0.0,0.0,23373.170186926403,0.2649304056234391,30.716612070967955,9.5,8.33
DOE Autogenerated 424,1604b0f0-c818-4c3b-9dcf-0458d30f4ac2,2019-08-13T15:38:36.727Z,2019-08-13T15:43:58.361Z,completed,completed normal,ASHRAE 169-2006-3A,s0 Prototype,90.1-2013,46695.806991703495,239310.0,201896.2,45619.3,52030.6,0.0,8141.1,77867.6,35016.464304386136,25557.45831450911,1818.213825601682,40494.61819758548,42028.04448014927,19242.473483091133,SmallOffice,17.00597,48447.45795566389,18709.90995498488,0.0,11288.501902931608,18160.176025203156,0.0,0.0,0.0,6757.936067833953,0.0,46698.94951783714,42026.21111469249,0.0,0.0,22956.130653988545,1.2800131800192052,30.27733575006073,38.5,14.33
DOE Autogenerated 150,1631748e-9555-44c8-a0d7-2122f47a15b4,2019-08-13T15:00:55.097Z,2019-08-13T15:06:16.128Z,completed,completed normal,ASHRAE 169-2006-5B,s4 Prototype - setpoints,DOE Ref 1980-2004,84237.9610667569,71663.6,98075.4,75380.3,103664.0,0.0,14289.3,75216.5,48821.11036915078,56136.1188676997,4868.7902061233235,105067.3923513815,99875.62056006628,17551.824631983858,SmallOffice,28.30771,88489.80780095834,20785.62944847105,0.0,40708.745317456975,56328.77146022044,0.0,0.0,0.0,103416.32599738604,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26102.883493428755,129.5162717479623,78.41685256477662,197.17,327.17
DOE Autogenerated 180,1839db9a-b2a9-480a-9291-0b9609527f89,2019-08-13T15:06:03.127Z,2019-08-13T15:11:25.319Z,completed,completed normal,ASHRAE 169-2006-6B,s0 Prototype,90.1-2004,50981.18200373395,213778.7,205911.2,42217.1,74962.4,0.0,15888.3,77478.2,59092.39700666029,45308.88974700966,1788.943183918334,49571.011977801514,68456.7196866106,19985.26879436165,SmallOffice,23.42017,65776.13296234723,11923.539373541531,0.0,23543.777268582802,27211.82952419534,0.0,0.0,0.0,34424.71780977968,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24927.590264240243,17.035819207216523,43.888011089229465,18.33,52.83
DOE Autogenerated 39,1904a03d-5ada-4eee-b014-2d496dbd004d,2019-08-13T14:45:35.178Z,2019-08-13T14:50:34.840Z,completed,completed normal,ASHRAE 169-2006-6A,s2 Prototype - loads,DOE Ref Pre-1980,84237.9610667569,42156.6,91118.1,65159.2,106104.1,0.0,28263.3,55328.9,38182.87236626571,63191.880394134765,1429.3619546403609,142460.63440682087,99875.62056006628,17682.184104915206,SmallOffice,29.937630000000002,87780.39169459445,15800.111395623,0.0,40718.223488660115,58887.8776850664,0.0,0.0,0.0,178312.83484454438,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14804.903419294014,193.1138352466571,89.53657276656554,162.17,486.5
DOE Autogenerated 182,19b6a0e1-ed4c-405d-bc7d-65a9d644dee9,2019-08-13T15:06:04.443Z,2019-08-13T15:11:23.536Z,completed,completed normal,ASHRAE 169-2006-8A,s0 Prototype,90.1-2004,50981.18200373395,129419.3,160589.9,31326.2,66237.4,0.0,34724.9,56289.1,42191.0735923935,66015.7090318108,7270.6059943232585,54380.02767432729,68456.7196866106,20471.501010254546,SmallOffice,22.42846,64040.91016094444,6767.414239037085,0.0,23382.648358129536,26169.230691850687,0.0,0.0,0.0,130116.3342766122,0.0,50983.08290165334,68460.83060023091,0.0,0.0,25922.798240569227,113.27833395980959,60.30316427324907,2.17,290.0
DOE Autogenerated 109,1a352a7b-5f8e-498f-b52f-50739899757b,2019-08-13T14:55:48.509Z,2019-08-13T15:00:56.594Z,completed,completed normal,ASHRAE 169-2006-6A,s1 Prototype - const,DOE Ref 1980-2004,84237.9610667569,50061.2,87195.9,58565.6,82336.1,0.0,18385.4,60990.8,31967.79223760075,64691.73100722729,1433.8856641353536,144298.33304519145,99875.62056006628,17790.939711668234,SmallOffice,28.72694,84030.19020775279,13743.3482445431,0.0,41163.69753520737,47713.1138365724,0.0,0.0,0.0,169128.48694870833,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14738.556220872084,183.86546791431226,85.52968365899608,152.17,378.83
DOE Autogenerated 138,1a67a35d-a7a7-4da2-8f73-3ad81c330d0c,2019-08-13T15:00:47.137Z,2019-08-13T15:06:04.156Z,completed,completed normal,ASHRAE 169-2006-6B,s3 Prototype - swh exhaust,DOE Ref 1980-2004,84237.9610667569,62934.8,105392.8,73383.5,99565.9,0.0,18243.7,60818.4,40381.10283350005,66229.74398726838,1874.7763454552273,133861.04150453152,99875.62056006628,17814.93112020816,SmallOffice,25.788580000000003,85794.48267839444,12738.662097010983,0.0,40708.745317456975,55172.4345734382,0.0,0.0,0.0,156645.73547418194,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26681.05193681988,183.3241572885556,86.52537665305246,165.83,386.83
DOE Autogenerated 111,1a9785e3-9e49-4dd0-bab0-eb79de92a070,2019-08-13T14:55:51.545Z,2019-08-13T15:01:02.227Z,completed,completed normal,ASHRAE 169-2006-7A,s1 Prototype - const,DOE Ref 1980-2004,84237.9610667569,46813.8,93250.2,63227.1,91280.6,0.0,22935.8,54229.4,41016.111427626325,80649.81475582323,540.9432238511215,177336.7654737905,99875.62056006628,17953.754409898174,SmallOffice,25.09414,83471.64669256388,8795.742876507584,0.0,41135.263021597966,50765.08496398127,0.0,0.0,0.0,206775.7829675533,0.0,84241.98565344764,99871.48996741425,0.0,0.0,15259.85563704441,222.0320393055174,92.11882847260452,147.0,484.0
DOE Autogenerated 190,1abe279f-ca17-4409-b94e-ff2343d4ccf1,2019-08-13T15:06:13.114Z,2019-08-13T15:11:29.650Z,completed,completed normal,ASHRAE 169-2006-4C,s1 Prototype - const,90.1-2004,50981.18200373395,66373.5,96057.1,61367.4,92503.1,0.0,8893.6,69781.5,43346.938767159205,33311.46026393848,470.1475317580815,18582.26975194904,68456.7196866106,20143.972036963783,SmallOffice,21.18378,61263.60435750556,8852.611903726382,0.0,23553.255439785935,19752.508787329534,0.0,0.0,0.0,15477.85357471647,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24387.334505661653,2.4135176750373772,38.43237144878554,4.83,39.67
DOE Autogenerated 46,1ae5f7ac-abb4-4b51-9270-745cc32e3a91,2019-08-13T14:50:16.456Z,2019-08-13T14:55:26.184Z,completed,completed normal,ASHRAE 169-2006-3A,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,80597.9,88925.8,88284.2,93329.1,0.0,11836.7,110879.9,78122.75961467481,31912.977394223435,10247.652210146114,68386.92558003755,99875.62056006628,16873.665334152367,SmallOffice,35.57419,104792.15485513888,59968.38920222359,0.0,40756.136173472645,72716.5294704377,0.0,0.0,0.0,71086.2840234988,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25306.71711236557,96.39731935441998,82.50815163204986,309.5,259.5
DOE Autogenerated 360,1ae7cc3b-0b52-47c0-8881-28c0e4587162,2019-08-13T15:28:06.792Z,2019-08-13T15:33:39.163Z,completed,completed normal,ASHRAE 169-2006-5B,s1 Prototype - const,90.1-2010,48441.792012693084,75762.4,101226.5,78592.8,98358.4,0.0,8783.6,75324.6,53470.81738917963,33939.986186038186,499.6459495993188,10501.474446649796,47618.547076065486,20013.351616141455,SmallOffice,19.551009999999998,49883.37886691667,8189.139919507062,0.0,11260.067389322208,18871.038865438146,0.0,0.0,0.0,14567.949139215687,0.0,48442.93301921365,47618.33212454106,0.0,0.0,23685.949836629796,2.4233427498846076,31.37638787844822,5.67,16.33
DOE Autogenerated 77,1b20752f-ff5a-410d-8dca-00c01b20343d,2019-08-13T14:50:41.370Z,2019-08-13T14:56:01.106Z,completed,completed normal,ASHRAE 169-2006-4B,s5 Prototype - hvac,DOE Ref Pre-1980,84237.9610667569,92690.4,111136.1,105598.4,121049.2,0.0,15009.8,99175.2,88403.16422171779,42570.21074486171,5593.811986639799,79470.50655450344,99875.62056006628,16869.933366304744,SmallOffice,33.371480000000005,102094.08124402778,41789.256834614156,0.0,40746.658002269505,81701.83577100794,0.0,0.0,0.0,64442.08601010244,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25771.147501319098,90.21045859665021,79.71056439615441,283.83,338.5
DOE Autogenerated 140,1b23b3c1-bf56-4906-a17a-3865e7d215bd,2019-08-13T15:00:47.687Z,2019-08-13T15:06:18.327Z,completed,completed normal,ASHRAE 169-2006-8A,s3 Prototype - swh exhaust,DOE Ref 1980-2004,84237.9610667569,35774.7,93728.7,53883.8,84732.2,0.0,32079.2,47329.8,37792.88978722671,107769.47311372704,156.68209024480927,245460.85777344633,99875.62056006628,18141.717109410965,SmallOffice,22.64384,84062.69354804445,5459.426613004708,0.0,40433.87835256611,56821.63636278337,0.0,0.0,0.0,344920.1282532193,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,27780.51979638333,372.6947661643407,119.86903338826953,130.67,539.17
DOE Autogenerated 44,1c12d1c9-6d71-4a5a-8b8f-029d12e22612,2019-08-13T14:50:13.780Z,2019-08-13T14:55:14.035Z,completed,completed normal,ASHRAE 169-2006-2A,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,90433.5,74573.2,92076.2,79514.3,0.0,5296.8,132205.5,79121.70156610351,21283.366850232516,13400.960212295124,43280.71342741284,99875.62056006628,16501.710749317655,SmallOffice,36.09498000000001,108439.89318847223,75711.63157062778,0.0,40784.57068708204,69389.69137813796,0.0,0.0,0.0,24889.677579427713,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,24794.895867396383,49.68580450321487,76.27904113636144,336.17,142.17
DOE Autogenerated 145,1c42f32e-28dd-4511-a782-74cf44956b92,2019-08-13T15:00:51.957Z,2019-08-13T15:06:20.467Z,completed,completed normal,ASHRAE 169-2006-3B,s4 Prototype - setpoints,DOE Ref 1980-2004,84237.9610667569,95973.8,92805.6,93014.9,93806.6,0.0,6827.2,114907.3,46557.94021819633,35036.57894636048,10789.388190254303,55302.39499337926,99875.62056006628,16835.088329255064,SmallOffice,29.177560000000003,95712.01752740833,43741.76010245959,0.0,40775.09251587891,57949.538735956216,0.0,0.0,0.0,27335.04574983607,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,25060.284661084108,52.400020690214596,68.88024977049261,299.67,184.33
DOE Autogenerated 84,1c50ba49-39de-4485-a3a6-fd44e6436ae7,2019-08-13T14:50:45.053Z,2019-08-13T14:56:05.273Z,completed,completed normal,ASHRAE 169-2006-8A,s5 Prototype - hvac,DOE Ref Pre-1980,84237.9610667569,22287.3,129372.0,54725.1,128262.2,0.0,51451.3,33081.2,30833.901223203535,108031.39776653095,155.8780884576221,243088.87508235849,99875.62056006628,18171.913870326003,SmallOffice,23.16545,86035.01927489722,5866.987974739434,0.0,40433.87835256611,63143.576555273205,0.0,0.0,0.0,443720.58487467945,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,27903.736022024063,471.6229911092837,139.07143789475148,101.83,617.67
DOE Autogenerated 315,1cedd755-211f-489a-a91c-e9653a24fafe,2019-08-13T15:22:32.800Z,2019-08-13T15:28:00.412Z,completed,completed normal,ASHRAE 169-2006-4B,s4 Prototype - setpoints,90.1-2007,50981.18200373395,94581.6,107457.9,90889.0,105198.6,0.0,3755.5,99058.6,64918.68068156708,29418.564129432467,1145.915262994993,16174.653101151709,68456.7196866106,19547.856732280565,SmallOffice,19.37648,62164.106724652775,13752.826415746233,0.0,29666.67586580683,23230.997618879406,0.0,0.0,0.0,7734.1877017566685,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,35780.09629182772,17.488143888052054,41.72952783394805,8.67,11.67
DOE Autogenerated 316,1d78610e-2e75-4674-aaf6-141e42b2e7b6,2019-08-13T15:22:33.913Z,2019-08-13T15:28:01.116Z,completed,completed normal,ASHRAE 169-2006-4C,s4 Prototype - setpoints,90.1-2007,50981.18200373395,63471.5,88311.6,64232.4,86920.9,0.0,5700.7,72866.3,42638.36267921803,31027.536884129753,472.3770466459477,18915.15836855635,68456.7196866106,20063.961343120875,SmallOffice,19.959580000000003,59939.13918318056,7231.844627990611,0.0,29695.11037941623,19269.122055969743,0.0,0.0,0.0,11184.242019697142,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36036.00691431232,18.332821589926265,40.50299943988551,3.5,30.17
DOE Autogenerated 320,1d9f4f53-2420-4243-886b-8010debfed0f,2019-08-13T15:22:36.830Z,2019-08-13T15:28:08.458Z,completed,completed normal,ASHRAE 169-2006-6B,s4 Prototype - setpoints,90.1-2007,50981.18200373395,66837.0,108909.9,73403.9,101023.6,0.0,12798.4,64354.0,47977.22382291466,41832.65798938141,397.16423275826236,20904.727268898678,68456.7196866106,20294.979002615335,SmallOffice,21.385150000000003,63235.81519228611,6833.7614374590175,0.0,29657.197694603696,21629.1866855499,0.0,0.0,0.0,35685.314579796395,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36604.697186500314,34.09111224240052,45.412558320613385,3.17,26.67
DOE Autogenerated 328,1dee8467-3d87-4353-89bb-e2cf21f19f2d,2019-08-13T15:22:53.189Z,2019-08-13T15:28:21.942Z,completed,completed normal,ASHRAE 169-2006-4A,s5 Prototype - hvac,90.1-2007,50981.18200373395,69314.3,87730.7,68303.9,86425.3,0.0,7653.3,86461.1,48650.09728125177,28274.961182350842,1053.8610396111446,22094.85875881234,68456.7196866106,19850.173692096807,SmallOffice,19.904130000000002,63094.23473402222,14567.949139215685,0.0,29676.15403700996,18994.255091078878,0.0,0.0,0.0,18700.431783781747,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,35855.92166145279,21.957058207593942,43.119708190701516,12.67,21.17
DOE Autogenerated 79,1df83d3a-0db1-4c30-892e-249dbaf07110,2019-08-13T14:50:42.485Z,2019-08-13T14:55:58.110Z,completed,completed normal,ASHRAE 169-2006-5A,s5 Prototype - hvac,DOE Ref Pre-1980,84237.9610667569,48884.6,95578.7,71962.5,106725.9,0.0,25617.4,65416.8,43548.684631398355,57042.32513545573,3403.2149570886313,123156.79687899596,99875.62056006628,17411.736703286955,SmallOffice,29.151790000000002,91524.04367625,23780.731548661133,0.0,40737.17983106638,63655.39780024239,0.0,0.0,0.0,149328.58730536312,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26349.315944710223,175.67352609844812,88.68730521281158,195.67,447.17
DOE Autogenerated 468,1e1a8f53-a33c-4c78-aded-f680f6c61f1e,2019-08-13T15:44:10.445Z,2019-08-13T15:49:31.173Z,completed,completed normal,ASHRAE 169-2006-4A,s3 Prototype - swh exhaust,90.1-2013,46695.806991703495,66538.7,79188.6,68684.4,86145.9,0.0,5669.6,73459.1,48673.39268609286,27706.078914481157,603.8849899596657,12482.557759992018,41953.31842292224,19777.21760469039,SmallOffice,16.59502,48340.58292677777,12397.447933698191,0.0,19145.905830329008,16435.14886623292,0.0,0.0,0.0,12151.015482416728,0.0,46698.94951783714,41950.385745067426,9.478171203133172,0.0,35097.66796520214,18.939750180730105,33.42117608596541,11.67,14.83
DOE Autogenerated 68,1ea911af-93fc-4ff4-a5b5-a8e66f18dd42,2019-08-13T14:50:35.614Z,2019-08-13T14:55:51.047Z,completed,completed normal,ASHRAE 169-2006-6B,s4 Prototype - setpoints,DOE Ref Pre-1980,84237.9610667569,52509.8,105465.1,81713.6,122379.8,0.0,27922.3,56629.8,46699.47381297581,65190.633128262714,1867.644876523063,132727.53699603866,99875.62056006628,17646.8071911907,SmallOffice,27.70719,90717.17155922501,16359.323496607854,0.0,40708.745317456975,68356.57071699644,0.0,0.0,0.0,181298.4587735313,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26728.442792835547,208.02538441527383,94.06714815474601,149.0,500.0
